id,temperature,created_at,sound,light,dust,fan,motion
"'5270', ","'21.77',"," '2026-05-07  01:57:15',"," '10.66',", '3.77',", '0.0172'",", '0'",", '0'"
"'5271', ","'21.74',"," '2026-05-07  01:57:30',"," '10.48',", '0.95',", '0.0206'",", '0'",", '0'"
"'5272', ","'21.49',"," '2026-05-07  01:57:45',"," '12.76',", '2.26',", '0.0146'",", '0'",", '0'"
"'5273', ","'21.74',"," '2026-05-07  01:58:00',"," '9.82', ","'3.86',"," '0.0346',"," '0',", '0'
"'5274', ","'21.68',"," '2026-05-07  01:58:15',"," '11.3', ","'1.18',"," '0.0183',"," '0',", '0'
"'5275', ","'21.27',"," '2026-05-07  01:58:30',"," '14.49',", '2.92',", '0.014',"," '0',", '0'
"'5276', ","'21.5', ","'2026-05-07  01:58:45', ","'17.15', ","'1.62',"," '0.0229',"," '0',", '0'
"'5277', ","'21.74',"," '2026-05-07  01:59:00',"," '9.94', ","'1.07',"," '0.0086',"," '0',", '0'
"'5278', ","'21.4', ","'2026-05-07  01:59:15', ","'14.71', ","'3.3', ","'0.0189', ","'0', ",'0'
"'5279', ","'21.44',"," '2026-05-07  01:59:30',"," '13.33',", '3.84',", '0.0279'",", '0'",", '0'"
"'5280', ","'21.46',"," '2026-05-07  01:59:45',"," '14.35',", '0.84',", '0.0272'",", '0'",", '0'"
"'5281', ","'21.63',"," '2026-05-07  02:00:00',"," '15.9', ","'4.89',"," '0.032', ","'0', ",'1'
"'5282', ","'21.64',"," '2026-05-07  02:00:15',"," '15.67',", '5.38',", '0.0257'",", '0'",", '0'"
"'5283', ","'21.27',"," '2026-05-07  02:00:30',"," '7.39', ","'0.68',"," '0.0318',"," '0',", '0'
"'5284', ","'21.36',"," '2026-05-07  02:00:45',"," '11.43',"," '1.8',"," '0.013', ","'0', ",'0'
"'5285', ","'21.32',"," '2026-05-07  02:01:00',"," '13.28',", '4.12',", '0.029',"," '0',", '0'
"'5286', ","'21.61',"," '2026-05-07  02:01:15',"," '13.45',"," '2.8',"," '0.0273',"," '0',", '0'
"'5287', ","'21.26',"," '2026-05-07  02:01:30',"," '11.98',", '3.51',", '0.0323'",", '0'",", '0'"
"'5288', ","'21.76',"," '2026-05-07  02:01:45',"," '15.86',", '4.91',", '0.0163'",", '0'",", '0'"
"'5289', ","'21.76',"," '2026-05-07  02:02:00',"," '13.71',", '4.17',", '0.0256'",", '0'",", '0'"
"'5290', ","'21.56',"," '2026-05-07  02:02:15',"," '11.56',", '3.77',", '0.0167'",", '0'",", '0'"
"'5291', ","'21.36',"," '2026-05-07  02:02:30',"," '12.1', ","'1.33',"," '0.0237',"," '0',", '0'
"'5292', ","'21.31',"," '2026-05-07  02:02:45',"," '10.34',", '4.17',", '0.0202'",", '0'",", '0'"
"'5293', ","'21.84',"," '2026-05-07  02:03:00',"," '9.15', ","'1.65',"," '0.0248',"," '0',", '0'
"'5294', ","'21.34',"," '2026-05-07  02:03:15',"," '14.32',", '1.45',", '0.0336'",", '0'",", '1'"
"'5295', ","'21.78',"," '2026-05-07  02:03:30',"," '13.61',", '1.02',", '0.0108'",", '0'",", '0'"
"'5296', ","'21.25',"," '2026-05-07  02:03:45',"," '14.08',", '3.55',", '0.0347'",", '0'",", '0'"
"'5297', ","'21.58',"," '2026-05-07  02:04:00',"," '16.53',", '2.45',", '0.0212'",", '0'",", '0'"
"'5298', ","'21.71',"," '2026-05-07  02:04:15',"," '8.9', '","4.09', ","'0.014', '","0', '",0'
"'5299', ","'21.41',"," '2026-05-07  02:04:30',"," '8.57', ","'4.53',"," '0.0308',"," '0',", '0'
"'5300', ","'21.52',"," '2026-05-07  02:04:45',"," '16.62',", '3.73',", '0.011',"," '0',", '0'
"'5301', ","'21.4', ","'2026-05-07  02:05:00', ","'12.55', ","'4.4', ","'0.0252', ","'0', ",'0'
"'5302', ","'21.76',"," '2026-05-07  02:05:15',"," '14.84',", '5.03',", '0.029',"," '0',", '0'
"'5303', ","'21.75',"," '2026-05-07  02:05:30',"," '12.19',", '2.32',", '0.0342'",", '0'",", '0'"
"'5304', ","'21.35',"," '2026-05-07  02:05:45',"," '11.81',", '5.46',", '0.0185'",", '0'",", '0'"
"'5305', ","'21.7', ","'2026-05-07  02:06:00', ","'14.4', '","0.1', '","0.0192', '","0', '",0'
"'5306', ","'21.52',"," '2026-05-07  02:06:15',"," '9.72', ","'2.96',"," '0.0195',"," '0',", '0'
"'5307', ","'21.27',"," '2026-05-07  02:06:30',"," '8', '3.","3', '0.","0339', '0'",", '0'",
"'5308', ","'21.47',"," '2026-05-07  02:06:45',"," '13.19',", '3.22',", '0.0306'",", '0'",", '0'"
"'5309', ","'21.42',"," '2026-05-07  02:07:00',"," '16.89',", '5.24',", '0.0282'",", '0'",", '0'"
"'5310', ","'21.75',"," '2026-05-07  02:07:15',"," '8.65', ","'4.91',"," '0.0175',"," '0',", '0'
"'5311', ","'21.64',"," '2026-05-07  02:07:30',"," '12.04',", '3.43',", '0.0172'",", '0'",", '0'"
"'5312', ","'21.5', ","'2026-05-07  02:07:45', ","'15.84', ","'2.27',"," '0.0111',"," '0',", '0'
"'5313', ","'21.38',"," '2026-05-07  02:08:00',"," '9.54', ","'4.78',"," '0.0341',"," '0',", '0'
"'5314', ","'21.74',"," '2026-05-07  02:08:15',"," '14.02',"," '2', '","0.0095', '","0', '",0'
"'5315', ","'21.7', ","'2026-05-07  02:08:30', ","'12.59', ","'0.44',"," '0.0168',"," '0',", '0'
"'5316', ","'21.51',"," '2026-05-07  02:08:45',"," '8.89', ","'3.89',"," '0.0211',"," '0',", '0'
"'5317', ","'21.28',"," '2026-05-07  02:09:00',"," '13.23',"," '4.2',"," '0.0145',"," '0',", '1'
"'5318', ","'21.47',"," '2026-05-07  02:09:15',"," '12.99',", '3.79',", '0.0327'",", '0'",", '0'"
"'5319', ","'21.57',"," '2026-05-07  02:09:30',"," '15.44',", '3.19',", '0.0196'",", '0'",", '0'"
"'5320', ","'21.23',"," '2026-05-07  02:09:45',"," '8.65', ","'3.37',"," '0.0345',"," '0',", '0'
