id,temperature,created_at,sound,light,dust,fan,motion
"'3122', ","'20.31',"," '2026-05-06  02:00:15',"," '5.33', '","0.67', ","'0.0161', ","'0', ",'0'
"'3123', ","'19.88',"," '2026-05-06  02:00:30',"," '8.92', '","0.18', ","'0.0259', ","'0', ",'0'
"'3124', ","'20.07',"," '2026-05-06  02:00:45',"," '6.68', '","0.85', ","'0.0096', ","'0', ",'0'
"'3125', ","'19.82',"," '2026-05-06  02:01:00',"," '3.27', '","1.38', ","'0.0221', ","'0', ",'0'
"'3126', ","'20.3', ","'2026-05-06  02:01:15', ","'4.43', '0",".55', '","0.0261', '","0', '",0'
"'3127', ","'20.13',"," '2026-05-06  02:01:30',"," '2.53', '","0.16', ","'0.012', '","0', '",0'
"'3128', ","'20.02',"," '2026-05-06  02:01:45',"," '9.9', '0",".13', '","0.0307', '","0', '",0'
"'3129', ","'19.78',"," '2026-05-06  02:02:00',"," '8.36', '","1.04', ","'0.0145', ","'0', ",'0'
"'3130', ","'20.33',"," '2026-05-06  02:02:15',"," '8.53', '","0.01', ","'0.0345', ","'0', ",'0'
"'3131', ","'19.92',"," '2026-05-06  02:02:30',"," '1.36', '","0.02', ","'0.0176', ","'0', ",'0'
"'3132', ","'20.18',"," '2026-05-06  02:02:45',"," '7.65', '","1.26', ","'0.0109', ","'0', ",'0'
"'3133', ","'19.9', ","'2026-05-06  02:03:00', ","'4.6', '1.","39', '0",".0152', '0","', '0",'
"'3134', ","'19.77',"," '2026-05-06  02:03:15',"," '168.75',", '1.04',", '0.0304'",", '0'",", '0'"
"'3135', ","'19.93',"," '2026-05-06  02:03:30',"," '4.9', '0",".5', '0",".0135', '0","', '0",'
"'3136', ","'20.08',"," '2026-05-06  02:03:45',"," '5.92', '","1.34', ","'0.0134', ","'0', ",'0'
"'3137', ","'19.97',"," '2026-05-06  02:04:00',"," '1.93', '","0.09', ","'0.0177', ","'0', ",'0'
"'3138', ","'20.09',"," '2026-05-06  02:04:15',"," '7.54', '","0.01', ","'0.0222', ","'0', ",'0'
"'3139', ","'19.78',"," '2026-05-06  02:04:30',"," '99.26', ","'0.07',"," '0.0257',"," '0',", '0'
"'3140', ","'19.79',"," '2026-05-06  02:04:45',"," '8.33', '","0.86', ","'0.0285', ","'0', ",'0'
"'3141', ","'20.26',"," '2026-05-06  02:05:00',"," '10.12', ","'0.19',"," '0.0279',"," '0',", '0'
"'3142', ","'20.01',"," '2026-05-06  02:05:15',"," '10.14', ","'0.67',"," '0.0117',"," '0',", '0'
"'3143', ","'20.27',"," '2026-05-06  02:05:30',"," '5.19', '","0.4', '","0.0186', '","0', '",0'
"'3144', ","'20.21',"," '2026-05-06  02:05:45',"," '4.43', '","1.31', ","'0.0258', ","'0', ",'0'
"'3145', ","'19.98',"," '2026-05-06  02:06:00',"," '4.41', '","0.88', ","'0.0253', ","'0', ",'1'
"'3146', ","'20.24',"," '2026-05-06  02:06:15',"," '1.94', '","0.3', '","0.0315', '","0', '",0'
"'3147', ","'19.98',"," '2026-05-06  02:06:30',"," '8.86', '","1.11', ","'0.0175', ","'0', ",'0'
"'3148', ","'19.78',"," '2026-05-06  02:06:45',"," '7.41', '","1.07', ","'0.0109', ","'0', ",'0'
"'3149', ","'20.14',"," '2026-05-06  02:07:00',"," '7.69', '","0.32', ","'0.033', '","0', '",0'
"'3150', ","'19.77',"," '2026-05-06  02:07:15',"," '5.45', '","1.05', ","'0.033', '","0', '",0'
"'3151', ","'19.89',"," '2026-05-06  02:07:30',"," '6.85', '","0.24', ","'0.0267', ","'0', ",'0'
"'3152', ","'20.03',"," '2026-05-06  02:07:45',"," '10.54', ","'0.51',"," '0.0202',"," '0',", '0'
"'3153', ","'20.2', ","'2026-05-06  02:08:00', ","'4.15', '0",".53', '","0.0086', '","0', '",0'
"'3154', ","'19.88',"," '2026-05-06  02:08:15',"," '4.51', '","0.76', ","'0.0318', ","'0', ",'0'
"'3155', ","'20.31',"," '2026-05-06  02:08:30',"," '4.21', '","1.32', ","'0.0203', ","'0', ",'0'
"'3156', ","'19.8', ","'2026-05-06  02:08:45', ","'4.82', '1",".08', '","0.0142', '","0', '",0'
"'3157', ","'20.23',"," '2026-05-06  02:09:00',"," '10.6', '","0.34', ","'0.0112', ","'0', ",'0'
"'3158', ","'20.19',"," '2026-05-06  02:09:15',"," '9.67', '","0.39', ","'0.0191', ","'0', ",'0'
"'3159', ","'20.07',"," '2026-05-06  02:09:30',"," '8.26', '","0.72', ","'0.0342', ","'0', ",'0'
"'3160', ","'19.93',"," '2026-05-06  02:09:45',"," '7.65', '","1.12', ","'0.019', '","0', '",0'
